,intent_label,words,word_labels,length
17596,GetWeather,Will it rain tonight at 10 pm?,O O B-condition_temperature B-timeRange I-timeRange I-timeRange I-timeRange O,8
17597,SetReminder,remind me to go to the store tomorrow,O O O B-todo I-todo I-todo I-todo B-timeRange,8
17598,CancelReminder,Cancel my reminder to go grocery shopping.,O O B-reminder_type O B-todo I-todo I-todo O,8
17599,GetWeather,What is the weather in Edison at 2 am?,O O O B-condition_description O B-geographic_poi B-timeRange I-timeRange I-timeRange O,10
17600,ShowAlarms,Did I set an alarm for 9pm?,O O O O O B-timeRange I-timeRange O,8
17601,GetWeather,How long is it supposed to snow for?,O O O O O O B-condition_temperature O O,9
17602,SetReminder,Set a reminder for 10am on Wednesday for workout with trainer,O O B-reminder_type O I-timeRange I-timeRange I-timeRange B-timeRange B-todo I-todo I-todo,11
17603,GetWeather,How much rain can I expect today,O O B-condition_temperature O O O B-timeRange,7
17604,SetReminder,Remind to go pick up my brother at 10 PM,O O B-todo I-todo I-todo I-todo I-todo B-timeRange I-timeRange I-timeRange,10
17605,SetAlarm,Set an alarm for 1pm every day,O O O B-timeRange I-timeRange I-timeRange I-timeRange,7
17606,SetReminder,remind me in 30 minutes to go to the store,O O B-timeRange I-timeRange I-timeRange O B-todo I-todo I-todo I-todo,10
17607,GetWeather,What is the temperature in Seattle?,O O O B-condition_description O B-geographic_poi O,7
17608,GetWeather,What's the weather in Michigan? ,O O B-condition_description O B-geographic_poi O,6
17609,GetWeather,what is the weather like in Seattle in February?,O O O B-condition_description O O B-geographic_poi B-timeRange I-timeRange O,10
17610,ShowAlarms,what time is my alarm set for tomorrow morning,O O O O O O B-timeRange I-timeRange I-timeRange,9
17611,SetAlarm,Please set an alarm for 9am tomorrow morning.,O O O O B-timeRange I-timeRange I-timeRange I-timeRange O,9
17612,GetWeather,Show me the ten day forecast,O O B-timeRange I-timeRange I-timeRange B-condition_description,6
17613,CancelAlarm,Delete 1:30pm alarm.,O B-timeRange O O,4
17614,GetWeather,what is the temp tonight for an outdoor concert in boca?,O O O B-condition_description B-timeRange O O O O O B-geographic_poi O,12
17615,GetWeather,what are the low temperatures for this week,O O O O B-condition_description B-timeRange I-timeRange I-timeRange,8
17616,CancelAlarm,Cancel the 5 am alarm,O B-timeRange I-timeRange I-timeRange O,5
17617,GetWeather,Is it supposed to drizzle today?,O O O O B-condition_temperature B-timeRange O,7
17618,GetWeather,Is there a tornado nearby ,O O O B-condition_temperature B-geographic_poi,5
17619,SetAlarm,set everyday alarm for 7:00pm,O B-timeRange O B-timeRange O,5
17620,ModifyAlarm,Repeat alarm every Tuesday,O O B-timeRange I-timeRange,4
17621,SetAlarm,Set alarm for 5:00pm.,O O B-timeRange O O,5
17622,GetWeather,are the santa ana winds happening soon? ,O O B-geographic_poi I-geographic_poi B-condition_temperature O O O,8
17623,GetWeather,what is the temp in hawaii?,O O O B-condition_description O B-geographic_poi O,7
17624,SetAlarm,Set alarm for 4:30 PM.,O O B-timeRange O I-timeRange O,6
17625,GetWeather,should i take a coat to chicago,O O O O B-condition_temperature O B-geographic_poi,7
17626,GetWeather,Are the roads icy?,O O O B-condition_temperature O,5
17627,SetAlarm,Set my alarm for 9 am,O O O B-timeRange I-timeRange I-timeRange,6
17628,GetWeather,is it going to be a pool weather this weekend,O O O O O O O B-condition_description B-timeRange I-timeRange,10
17629,SetAlarm,Add an alarm for 7pm on Saturday only.,O O O B-timeRange I-timeRange I-timeRange I-timeRange O O,9
17630,GetWeather,will i need sunglasses today?,O O O B-condition_temperature B-timeRange O,6
17631,ShowReminders,show me my most urgent reminders,O O O O O B-reminder_type,6
17632,GetWeather,What is the weather going to be like during my vacation?,O O O B-condition_description O O O O O O O O,12
17633,SetReminder,Remind me to call my son,O O O B-todo I-todo I-todo,6
17634,GetWeather,what is the weather going to be tomorrow,O O O B-condition_description O O O B-timeRange,8
17635,GetWeather,how hot is it outside? ,O B-condition_temperature O O B-geographic_poi O,6
17636,GetWeather,Is it going to snow a lot this week?,O O O O B-condition_temperature O O B-timeRange I-timeRange O,10
17637,SetReminder,Remind me to take out the trash tomorrow at 8.,O O O B-todo I-todo I-todo I-todo B-timeRange I-timeRange I-timeRange O,11
17638,GetWeather,do I need a sweater?,O O O O B-condition_temperature O,6
17639,SetReminder,Remind me to go to church,O O O B-todo I-todo I-todo,6
17640,GetWeather,what's the forecast for denver today,O O B-condition_description O B-geographic_poi B-timeRange,6
17641,SetAlarm,set the alarm for 9 am,O O O B-timeRange I-timeRange I-timeRange,6
17642,SetReminder,set calendar reminder for basketball game,O O B-reminder_type O B-todo I-todo,6
17643,SetReminder,Remind me to go to the grocery store in one hour.,O O O B-todo I-todo I-todo I-todo I-todo B-timeRange I-timeRange I-timeRange O,12
17644,SetAlarm,Set alarm for 6;00 AM tomorrow,O O B-timeRange O I-timeRange I-timeRange,6
17645,SetAlarm,Set a recurring alarm for every second Sunday starting with this Sunday.,O O O O B-timeRange I-timeRange I-timeRange O O O B-timeRange I-timeRange O,13
17646,SetReminder,Remind me to go to my mothers house next week.,O O O B-todo I-todo I-todo I-todo I-todo B-timeRange I-timeRange O,11
17647,GetWeather,What was the high temperature today?,O O O O B-condition_description B-timeRange O,7
17648,GetWeather,Can i get a 5 day weather forecast?,O O O O B-timeRange I-timeRange B-condition_description I-condition_description O,9
17649,GetWeather,What is the forecast for Waco for the next 15 days?,O O O B-condition_description O B-geographic_poi B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange O,12
17650,SetReminder,remind me to pick Reese up from school on Monday,O O O B-todo I-todo I-todo I-todo I-todo B-timeRange I-timeRange,10
17651,GetWeather,What's the weather forecast. ,O O B-condition_description I-condition_description O,5
17652,SetAlarm,Set alarm for 6:30 am,O O B-timeRange O I-timeRange,5
17653,GetWeather,Is it raining any place in my area?,O O B-condition_temperature O O O B-geographic_poi I-geographic_poi O,9
17654,SetReminder,Remind me to give the dogs a bath.,O O O B-todo I-todo I-todo I-todo I-todo O,9
17655,GetWeather,What is the weather like for this evening,O O O B-condition_description O B-timeRange I-timeRange I-timeRange,8
17656,GetWeather,Is there a chance of snow this week,O O O O O B-condition_temperature B-timeRange I-timeRange,8
17657,ModifyAlarm,Change alarm from 5 am to 6 am,O O B-timeRange I-timeRange O I-timeRange I-timeRange I-timeRange,8
17658,ShowReminders,Do you have any reminders for me today?,O O O O B-reminder_type O O B-timeRange O,9
17659,GetWeather,What will be the temperature in the morning?,O O O O B-condition_description B-timeRange I-timeRange I-timeRange O,9
17660,GetWeather,How much rain is expected in New Orleans?,O O B-condition_temperature O O O B-geographic_poi I-geographic_poi O,9
17661,GetWeather,What is the weather like in Japan right now?,O O O B-condition_description O O B-geographic_poi O B-timeRange O,10
17662,GetWeather,what is the high tomorrow,O O O O B-timeRange,5
17663,GetWeather,will it rain Thursday next week?,O O B-condition_temperature B-timeRange I-timeRange I-timeRange O,7
17664,ShowReminders,Show me all reminders for next week.,O O O B-reminder_type B-timeRange I-timeRange I-timeRange O,8
17665,GetWeather,What is the forecast for the rest of the week?,O O O B-condition_description B-timeRange O I-timeRange I-timeRange I-timeRange I-timeRange O,11
17666,CancelAlarm,cancel alarm for 3 pm,O O B-timeRange I-timeRange I-timeRange,5
17667,GetWeather,what is the overnight weather,O O B-timeRange I-timeRange B-condition_description,5
17668,SetReminder,create a reminder for doctors appointment tomorrow at 1pm,O O B-reminder_type O B-todo I-todo B-timeRange I-timeRange I-timeRange,9
17669,GetWeather,what is the weather in clearwater,O O O B-condition_description O B-geographic_poi,6
17670,SetAlarm,Set alarm for 2pm tomorrow afternoon.,O O B-timeRange I-timeRange I-timeRange I-timeRange O,7
17671,GetWeather,Are we going to have thunderstorms today?,O O O O O B-condition_temperature B-timeRange O,8
17672,CancelAlarm,cancel the alarm tomorrow,O O O B-timeRange,4
17673,SetReminder,Remind me I have a lunch date at 1PM on Wednesday.,O O O O O B-todo I-todo B-timeRange I-timeRange I-timeRange I-timeRange O,12
17674,SetReminder,remind me at 5pm tomorrow,O O B-timeRange I-timeRange I-timeRange,5
17675,SetAlarm,Set an alarm for 6am tomorrow,O O O B-timeRange I-timeRange I-timeRange,6
17676,SetReminder,Remind me to buy butter,O O O B-todo I-todo,5
17677,GetWeather,What kind of clothes should I wear for tomorrow?,O O O B-condition_temperature O O O B-timeRange I-timeRange O,10
17678,GetWeather,What is the temperature today in Las Vegas?,O O O B-condition_description B-timeRange O B-geographic_poi I-geographic_poi O,9
17679,ShowReminders,What are my reminders for this morning?,O O O B-reminder_type B-timeRange I-timeRange I-timeRange O,8
17680,GetWeather,Give me the monthly forecast for Naples Florida,O O B-timeRange I-timeRange B-condition_description O B-geographic_poi I-geographic_poi,8
17681,GetWeather,how does it feel like today,O O O O O B-timeRange,6
17682,SetAlarm,Set me an alarm for 730pm please.,O O O O B-timeRange I-timeRange O O,8
17683,GetWeather,Can you give me the forecast for the next week?,O O O O O B-condition_description B-timeRange I-timeRange I-timeRange I-timeRange O,11
17684,SetAlarm,set my alarm every 15 minutes.,O O O B-timeRange I-timeRange I-timeRange O,7
17685,GetWeather,What's the temperature now?,O O B-condition_description B-timeRange O,5
17686,ShowAlarms,how many alarms do i have today,O O O O O O B-timeRange,7
17687,SetAlarm,set alarm for 1-1-2019,O O B-timeRange O,4
17688,SetReminder,Remind me of work meeting tomorrow,O O O B-todo I-todo B-timeRange,6
17689,SetReminder,Remind me to stop and pick up a pizza,O O O B-todo I-todo I-todo I-todo I-todo I-todo,9
17690,SetAlarm,set my alarm for 3am monday,O O O B-timeRange I-timeRange I-timeRange,6
17691,GetWeather,What are the chances of rain?,O O O O O B-condition_temperature O,7
17692,GetWeather,what is the forecast for today?,O O O B-condition_description B-timeRange I-timeRange O,7
17693,ShowAlarms,What time is my first alarm tomorrow?,O O O O O O B-timeRange O,8
17694,GetWeather,Do we have a chance for thunderstorms tomorrow?,O O O O O O B-condition_temperature B-timeRange O,9
17695,GetWeather,did it snow in the rocky mountains this week,O O B-condition_temperature O O B-geographic_poi I-geographic_poi B-timeRange I-timeRange,9
17696,SetAlarm,Set my daily alarm to 3am.,O O B-timeRange O B-timeRange I-timeRange O,7
17697,GetWeather,What will the weather be like for the next 3 days,O O O B-condition_description O O B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange,11
17698,CancelAlarm,cancel my alarm for 12 pm,O O O B-timeRange I-timeRange I-timeRange,6
17699,SetAlarm,set alarms for 5pm,O O B-timeRange I-timeRange,4
17700,SetReminder,remind me to pick up the mail,O O O B-todo I-todo I-todo I-todo,7
17701,GetWeather,When will this morning fog clear out?,O O B-timeRange I-timeRange B-condition_temperature B-condition_temperature B-geographic_poi O,8
17702,GetWeather,is the snow going in alaska,O O B-condition_temperature O O B-geographic_poi,6
17703,GetWeather,Can I swim this weekend?,O O O B-timeRange I-timeRange O,6
17704,CancelAlarm,No alarm needed today,O O O B-timeRange,4
17705,GetWeather,Will it be raining all day,O O O B-condition_temperature B-timeRange I-timeRange,6
17706,GetWeather,What's the 5 day forecast for chattanooga?,O B-timeRange I-timeRange I-timeRange B-condition_description O B-geographic_poi O,8
17707,CancelAlarm,cancel the alarm for Tuesday night,O O O B-timeRange I-timeRange I-timeRange,6
17708,GetWeather,What temperature is it now?,O B-condition_description O O B-timeRange O,6
17709,GetWeather,should I bring my snow boots,O O O O B-condition_temperature I-condition_temperature,6
17710,ModifyAlarm,Reset my morning alarm to go off at 9 am tomorrow instead of 10 am.,O O O O O O O B-timeRange I-timeRange O I-timeRange B-negation O B-timeRange I-timeRange O,16
17711,GetWeather,Is tomorrow going to be warm,O B-timeRange O O O B-condition_temperature,6
17712,GetWeather,Can you give me a ten day forecast?,O O O O O B-timeRange I-timeRange B-condition_description O,9
17713,GetWeather,Are we supposed to get rain here tonight?,O O O O O B-condition_temperature B-geographic_poi B-timeRange O,9
17714,SetReminder,Remind  me to buy concert tickets by Wednesday,O O O B-todo I-todo I-todo B-timeRange I-timeRange,8
17715,SetReminder,remind me to pickup the dry cleaning,O O O B-todo I-todo I-todo I-todo,7
17716,ShowReminders,Show me daily reminders,O O B-timeRange B-reminder_type,4
17717,GetWeather,Am I going to need a jacket downtown Portland tonight?,O O O O O O B-condition_temperature O B-geographic_poi B-timeRange O,11
17718,SetAlarm,Please set an alarm for 5 am Monday thru Friday,O O O O B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange,10
17719,GetSunriseTime,What times is sunrise tomorrow?,O O O B-timeRange I-timeRange O,6
17720,SetReminder,Remind me about Vito's vet appointment tomorrow afternoon.,O O O O I-todo I-todo B-timeRange I-timeRange O,9
17721,GetWeather,When  will it rain in Los Angeles?,O O O B-condition_temperature O B-geographic_poi I-geographic_poi O,8
17722,GetWeather,whats the temperature right now,O O B-condition_description O B-timeRange,5
17723,GetWeather,What's the weather like in Ontario Canada today,O O B-condition_description O O B-geographic_poi I-geographic_poi B-timeRange,8
17724,CancelAlarm,Cancel alarm for 6:30 am tomorrow,O O B-timeRange O I-timeRange I-timeRange,6
17725,CancelReminder,Cancel the reminder to buy milk.,O O B-reminder_type O B-todo I-todo O,7
17726,SetReminder,Set reminder to save eggs for Jennifer,O B-reminder_type O B-todo I-todo I-todo I-todo,7
17727,CancelReminder,cancel all the reminders,O O O B-reminder_type,4
17728,GetWeather,what is the weather in orlando next week?,O O O B-condition_description O B-geographic_poi B-timeRange I-timeRange O,9
17729,GetWeather,Give me the forecast for the next 7 days.,O O O B-condition_description B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange O,10
17730,GetWeather,DO I NEED TO PACK A JACKET FOR MY TRIP TO SEATTLE TOMORROW?,O O O O O O B-condition_temperature O O O O B-geographic_poi B-timeRange O,14
17731,SetAlarm,Set an alarm for an hour from now.,O O O B-timeRange I-timeRange I-timeRange O O O,9
17732,GetWeather,what is the weather like in las vegas on friday?,O O O B-condition_description O O B-geographic_poi I-geographic_poi B-timeRange I-timeRange O,11
17733,GetWeather,Should I bring my umbrella today,O O O O B-condition_temperature B-timeRange,6
17734,SetAlarm,Set alarm for today at 3 pm to pick up Alice.,O O B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange O O O O O,12
17735,SetReminder,Remind me to set an alarm for Monday this Sunday.,O O O B-todo I-todo I-todo I-todo I-todo B-timeRange I-timeRange O,11
17736,SetAlarm,Set alarm for 7:30 am Wednesday - Friday,O O B-timeRange O I-timeRange I-timeRange O B-timeRange,8
17737,SetReminder,Set reminder for Mom's medication at 10 pm,O B-reminder_type O O I-todo B-timeRange I-timeRange I-timeRange,8
17738,GetWeather,Tell me how cold it is in Avenel,O O O B-condition_temperature O O O B-geographic_poi,8
17739,SetAlarm,Set alarm for 10 am every day.,O O B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange O,8
17740,GetWeather,storms today?,B-condition_temperature B-timeRange O,3
17741,ShowAlarms,What alarms do I have set right now?,O O O O O O O B-timeRange O,9
17742,SetReminder,Remind me to Skype with Mike tomorrow,O O O B-todo I-todo I-todo B-timeRange,7
17743,GetWeather,What's the 10 day forecast for where I am currently?,O B-timeRange I-timeRange I-timeRange B-condition_description O B-geographic_poi I-geographic_poi I-geographic_poi B-timeRange O,11
17744,SetAlarm,set alarm for 8 am every day,O O B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange,7
17745,GetWeather,Will the snow begin today?,O O B-condition_temperature O B-timeRange O,6
17746,GetWeather,Should I bring an umbrella to seattle on Tuesday?,O O O O B-condition_temperature O B-geographic_poi B-timeRange I-timeRange O,10
17747,SetAlarm,set an alarm to go off every five minutes,O O O O O O B-timeRange I-timeRange I-timeRange,9
17748,GetWeather,Is it raining in Austin right now?,O O B-condition_temperature O B-geographic_poi O B-timeRange O,8
17749,GetWeather,When is rain starting?,O O B-condition_temperature O O,5
17750,GetWeather,How's the weather in Cincinnati,O O B-condition_description O B-geographic_poi,5
17751,GetWeather,how hot will it be today in celsius?,O B-condition_temperature O O O B-timeRange O B-temperature_unit O,9
17752,CancelAlarm,Cancel my alarm for the morning,O O O B-timeRange I-timeRange I-timeRange,6
17753,GetWeather,What's the five day forecast,O B-timeRange I-timeRange I-timeRange B-condition_description,5
17754,SetAlarm,New alarm for tomorrow at 10:30 am please,O O B-timeRange I-timeRange I-timeRange O I-timeRange O,8
17755,SetAlarm,Set an alarm for 8:17am.,O O O B-timeRange O O,6
17756,GetWeather,Which day is the weather expected to be clear and travel safe weather,O O O O O O O O B-condition_temperature O O O B-condition_description,13
17757,GetWeather,What is the temperature out in Los Angeles?,O O O B-condition_description O O B-geographic_poi I-geographic_poi O,9
17758,SetReminder,remind me of meeting wednesday at 7 pm,O O O B-todo B-timeRange I-timeRange I-timeRange I-timeRange,8
17759,GetWeather,what clothes should I wear today,O O O O O B-timeRange,6
17760,GetWeather,What is the weather like in Denver tomorrow?,O O O B-condition_description O O B-geographic_poi B-timeRange O,9
17761,SetReminder,remind me to set a doctors appointment,B-reminder_type O O O O B-todo I-todo,7
17762,SetAlarm,set alarm every 30 minutes for 2 hours,O O B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange,8
17763,GetWeather,How low will the temperature drop tonight?,O O O O B-condition_description O B-timeRange O,8
17764,GetWeather,What is the forecast in San Francisco for the next few weeks?,O O O B-condition_description O B-geographic_poi I-geographic_poi B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange O,13
17765,GetWeather,Is there a tornado warning near my area? ,O O O B-condition_description I-condition_description O B-geographic_poi I-geographic_poi O,9
17766,SetReminder,remind me to get eggs tomorrow,O O O B-todo I-todo B-timeRange,6
17767,GetWeather,What kind of weather is Germany having?,O O O B-condition_description O B-geographic_poi O O,8
17768,SetAlarm,set alarm for 6:30am,O O B-timeRange O,4
17769,SetReminder,Remind me at 6:00 to call Joe.,O O B-timeRange O O B-todo I-todo O,8
17770,ShowAlarms,please show me all my alarms for tomorrow,O O O O O O B-timeRange I-timeRange,8
17771,GetWeather,Does it look like rain in the Peoria area?,O O O O B-condition_temperature O O B-geographic_poi I-geographic_poi O,10
17772,GetWeather,Is it snowing in Vancouver Canada ,O O B-condition_temperature O B-geographic_poi I-geographic_poi,6
17773,GetWeather,Tomorrows weather?,B-timeRange B-condition_description O,3
17774,GetWeather,do i need a rain coat?,O O O O B-condition_temperature I-condition_temperature O,7
17775,GetWeather,what is the temperature for tonight,O O O B-condition_description B-timeRange I-timeRange,6
17776,SetAlarm,Turn on all alarms today,O O O O B-timeRange,5
17777,GetWeather,Current temperature,B-timeRange B-condition_description,2
17778,SetAlarm,Set alarm every five minutes,O O B-timeRange I-timeRange I-timeRange,5
17779,GetWeather,chance of tornado this afternoon?,O O B-condition_temperature B-timeRange I-timeRange O,6
17780,GetWeather,will there be rain this week,O O O B-condition_temperature B-timeRange I-timeRange,6
17781,SetAlarm,Set alarm for every minute for the next five minutes,O O O I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange,10
17782,CancelReminder,cancel my reminder for dog food tonight,O O B-reminder_type O B-todo I-todo B-timeRange,7
17783,SetReminder,Remind me to take a survey tomorrow,O O O B-todo I-todo I-todo B-timeRange,7
17784,SetReminder,Remind me to add glue to the supply list in 30 minutes.,O O O B-todo I-todo I-todo I-todo I-todo I-todo B-timeRange I-timeRange I-timeRange O,13
17785,SetAlarm,Set alarm to repeat every Tuesday.,O O O O B-timeRange I-timeRange O,7
17786,SetReminder,Remind me to pickup Emerie's prescription.,B-reminder_type O O B-todo O I-todo O,7
17787,GetWeather,What is the temperature in Los Angeles today?,O O O B-condition_description O B-geographic_poi I-geographic_poi B-timeRange O,9
17788,GetWeather,what is the expected temperature for noon today,O O O O B-condition_description B-timeRange I-timeRange I-timeRange,8
17789,SetReminder,Remind me to pick up the laundry at the dry cleaners,O O O B-todo I-todo O I-todo I-todo I-todo I-todo I-todo,11
17790,GetWeather,How high will the cloud ceiling be today?,O O O O B-condition_temperature I-condition_temperature O B-timeRange O,9
17791,GetWeather,How long until the rain starts?,O O O O B-condition_temperature O O,7
17792,GetWeather,should i apply sunblock?,O O O B-condition_temperature O,5
17793,SetAlarm,set alarm for 3pm today,O O B-timeRange I-timeRange I-timeRange,5
17794,GetWeather,What is the weather for next weekend?,O O O B-condition_description B-timeRange I-timeRange I-timeRange O,8
17795,GetWeather,weather at Detroit Metro airport,B-condition_description O B-geographic_poi I-geographic_poi I-geographic_poi,5
17796,GetWeather,What is the weather like in the weekend?,O O O B-condition_description O B-timeRange I-timeRange I-timeRange O,9
17797,SetReminder,remind me to call morgan at 12,O O O B-todo I-todo B-timeRange I-timeRange,7
17798,GetWeather,How much rain today?,O O B-condition_temperature B-timeRange O,5
17799,SetReminder,Remind me to do the laundry,O O O B-todo I-todo I-todo,6
17800,GetWeather,do i need to bring a sweater today,O O O O O O B-condition_temperature B-timeRange,8
17801,CancelReminder,cancel my reminder about the grocery store,O O B-reminder_type O O B-todo I-todo,7
17802,ModifyAlarm,add ten more minutes to my 8pm alarm,O B-timeRange I-timeRange I-timeRange O O B-timeRange O,8
17803,GetWeather,What is the current wind chill? ,O O B-timeRange I-timeRange B-condition_temperature O O,7
17804,SetReminder,Remind me to buy eggs,B-reminder_type O O B-todo I-todo,5
17805,GetWeather,Should I dress warmer today,O O O B-condition_temperature B-timeRange,5
17806,SetReminder,remind me to pick up ice after work,O O O B-todo I-todo I-todo I-todo I-todo,8
17807,GetWeather,what is the weather going to be in miami at 2pm today,O O O B-condition_description O O O O B-geographic_poi B-timeRange I-timeRange I-timeRange,12
17808,GetWeather,Are tornadoes expected in the midwest this week?,O B-condition_temperature O O O B-geographic_poi B-timeRange I-timeRange O,9
17809,GetWeather,whats the humidity right now?,O O B-condition_temperature O B-timeRange O,6
17810,GetWeather,Is it going to be sunny next weekend?,O O O O O B-condition_temperature B-timeRange I-timeRange O,9
17811,SetAlarm,set alarm for 7am on the weekends,O O B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange,7
17812,SetAlarm,alarm Thursday at 10a,O B-timeRange I-timeRange I-timeRange,4
17813,CancelReminder,cancel reminder to buy shoes at mall,O B-reminder_type O B-todo I-todo I-todo I-todo,7
17814,ModifyAlarm,change tomorrows 6am alarm to 9am,O O B-timeRange O B-timeRange I-timeRange,6
17815,GetWeather,What is tomorrow's forecast in Orlando?,O O B-timeRange B-condition_description O B-geographic_poi O,7
17816,GetWeather,Should I wear sun screen tomorrow?,O O O B-condition_temperature I-condition_temperature B-timeRange O,7
17817,SetAlarm,set the alarm for tuesday morning,O O O B-timeRange I-timeRange I-timeRange,6
17818,SetAlarm,alarm set for 545am,O O B-timeRange I-timeRange,4
17819,SetAlarm,Please set my alarm for three hours from now.,O O O O B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange O,10
17820,SetReminder,Remind me to call the doctor tomorrow,O O O B-todo I-todo I-todo B-timeRange,7
17821,GetWeather,Rainfall amount for Tues,B-condition_temperature O B-timeRange I-timeRange,4
17822,GetWeather,"How's the weather in Santa Ana, California?",O O B-condition_description O B-geographic_poi O O I-geographic_poi O,9
17823,SetReminder,Remind me to pay my car insurance today evening,O O O B-todo I-todo I-todo I-todo B-timeRange I-timeRange,9
17824,GetWeather,What is the weather forecast for this weekend?,O O O B-condition_description I-condition_description B-timeRange I-timeRange I-timeRange O,9
17825,ShowAlarms,Is there an alarm for 8am set for in the morning?,O O O O O I-timeRange O B-timeRange I-timeRange I-timeRange I-timeRange O,12
17826,GetWeather,should i use a jacket tonight?,O O O O B-condition_temperature B-timeRange O,7
17827,GetWeather,How long is it gonna rain today,O O O O O B-condition_temperature B-timeRange,7
17828,ShowReminders,Show reminders for today only,O B-reminder_type B-timeRange I-timeRange O,5
17829,GetWeather,Will there be a storm tonight?,O O O O B-condition_temperature B-timeRange O,7
17830,SetAlarm,"Set alarms Monday, Wednesday, and Friday for 10am.",O O B-timeRange O B-timeRange O O B-timeRange I-timeRange I-timeRange O,11
17831,CancelAlarm,cancel this Mondays morning alarm,O B-timeRange I-timeRange I-timeRange O,5
17832,GetWeather,What's the temperature? ,O O B-condition_description O,4
17833,SetAlarm,Turn on my Sunday alarm.,O O O B-timeRange O O,6
17834,GetWeather,Is there a tropical storm forming?,O O O B-condition_temperature I-condition_temperature O O,7
17835,GetWeather,What's the weather like in Sacramento?,O O B-condition_description O O B-geographic_poi O,7
17836,SetAlarm,Set alarm for doctors appointment tomorrow at 2 pm,O O O O O B-timeRange I-timeRange I-timeRange I-timeRange,9
17837,SetAlarm,create an alarm for tomorrow morning at,O O O B-timeRange I-timeRange I-timeRange O,7
17838,CancelReminder,cancel my reminder to buy dog food,O O B-reminder_type O B-todo I-todo I-todo,7
17839,GetWeather,What will be the weather forecast for Cancun next week?,O O O O B-condition_description I-condition_description O B-geographic_poi B-timeRange I-timeRange O,11
17840,GetWeather,what is the temperature in Mobile Al ,O O O B-condition_description O O O,7
17841,SetAlarm,Set my phone alarm for 7pm,O O O O B-timeRange I-timeRange,6
17842,SnoozeAlarm,Snooze current alarm for 5 minutes,O O O B-timeRange I-timeRange I-timeRange,6
17843,SetAlarm,set alarm at 8 pm,O O B-timeRange I-timeRange I-timeRange,5
17844,GetWeather,do I need special tires to go to Idyllwild,O O O O O O O O B-geographic_poi,9
17845,CancelAlarm,Cancel me alarm setting for today,O O O O B-timeRange I-timeRange,6
17846,SetReminder,Can you remind me to take my medicine at 2pm?,O O O O O B-todo I-todo I-todo B-timeRange I-timeRange O,11
17847,GetWeather,Update me on the weather in Dallas Fort Worth now.,O O O O B-condition_description O B-geographic_poi I-geographic_poi I-geographic_poi B-timeRange O,11
17848,SetReminder,Remind me to pick up cat food on Saturday,O O O B-todo I-todo I-todo I-todo B-timeRange I-timeRange,9
17849,SetAlarm,set alarm to go off in one hour,O O O O O B-timeRange I-timeRange I-timeRange,8
17850,GetWeather,Is it gonna be hot next week ?,O O O O B-condition_temperature B-timeRange I-timeRange O,8
17851,GetWeather,what time is the snow supposed to start,O O O O B-condition_temperature O O O,8
17852,GetWeather,What is the temperature at Disneyland?,O O O B-condition_description O B-geographic_poi O,7
17853,ShowAlarms,Show my alarms set for next week,O O O O B-timeRange I-timeRange I-timeRange,7
17854,GetWeather,I need to know the weather for today,O O O O O B-condition_description B-timeRange I-timeRange,8
17855,GetWeather,Are there any heat advisories out for our area this week?,O O O B-condition_description I-condition_description O O O B-geographic_poi B-timeRange I-timeRange O,12
17856,ShowReminders,What are my reminders for next Monday?,O O O B-reminder_type B-timeRange I-timeRange I-timeRange O,8
17857,GetWeather,What will the weather be like in San Jose today,O O O B-condition_description O O O B-geographic_poi I-geographic_poi B-timeRange,10
17858,GetWeather,Should I take a coat with me today?,O O O O B-condition_temperature O O B-timeRange O,9
17859,SetReminder,remind me to call ryan on my way home,O O O B-todo I-todo I-todo I-todo I-todo I-todo,9
17860,SetReminder,i need to make a reminder,O O O O O B-reminder_type,6
17861,SetReminder,remind me to check on the chicken in 20 mins,O O O B-todo I-todo I-todo I-todo B-timeRange I-timeRange I-timeRange,10
17862,SetReminder,remind me to get eggs at grocery store tomorrow,O O O B-todo I-todo I-todo I-todo I-todo B-timeRange,9
17863,SetAlarm,Set alarm for 7 pm every day this month.,O O B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange O,10
17864,CancelReminder,Cancel the reminder for feeding the cat today.,O O B-reminder_type O B-todo I-todo I-todo B-timeRange O,9
17865,GetWeather,what is the weather in Aurora at 9 am,O O O B-condition_description O B-geographic_poi B-timeRange I-timeRange I-timeRange,9
17866,GetWeather,Do I need to pack an umbrella for my vacation to Houston next week?,O O O O O O B-condition_temperature O O O O B-geographic_poi B-timeRange I-timeRange O,15
